Datum;Uhrzeit;SECCI;Temperatur;Salinität;NO2;NO3;NOx
19.10.1981;8:40;1.9;12.2;31.703;1.08;13.87;NA
20.10.1981;8:30;1.3;12.5;31.524;1.08;11.99;NA
21.10.1981;8:40;1.7;12.3;31.633;1.11;12.31;NA
22.10.1981;9:00;1.8;12.0;31.641;1.22;5.62;NA
23.10.1981;8:25;1.9;11.8;31.606;1.22;6.4;NA
24.10.1981;NA;NA;NA;NA;NA;NA;NA
25.10.1981;NA;NA;NA;NA;NA;NA;NA
26.10.1981;8:30;2.9;12.0;31.891;0.92;13.51;NA
27.10.1981;8:45;2.6;11.9;31.972;0.83;11.72;NA
28.10.1981;9:00;3.0;11.8;32.014;0.72;11.2;NA
29.10.1981;8:10;1.9;11.7;32.078;0.76;12.17;NA
30.10.1981;8:45;1.8;11.4;32.057;0.75;13.2;NA
31.10.1981;NA;NA;NA;NA;NA;NA;NA
01.11.1981;NA;NA;NA;NA;NA;NA;NA
02.11.1981;8:50;0.9;11.5;31.905;1.0;12.53;NA
03.11.1981;8:30;1.0;10.9;31.337;1.53;16.0;NA
04.11.1981;8:55;1.4;10.6;31.349;1.76;19.28;NA
05.11.1981;7:45;0.8;10.3;31.673;1.56;17.04;NA
06.11.1981;8:40;0.9;9.7;29.537;3.19;30.86;NA
07.11.1981;NA;NA;NA;NA;NA;NA;NA
08.11.1981;NA;NA;NA;NA;NA;NA;NA
09.11.1981;8:50;1.1;8.9;29.494;3.48;32.93;NA
10.11.1981;8:30;1.8;8.5;28.836;3.77;41.26;NA
11.11.1981;8:40;1.5;8.3;30.421;3.08;17.22;NA
12.11.1981;8:50;1.8;9.7;31.177;2.43;17.26;NA
13.11.1981;8:55;1.6;9.6;31.353;2.18;28.92;NA
14.11.1981;NA;NA;NA;NA;NA;NA;NA
15.11.1981;NA;NA;NA;NA;NA;NA;NA
16.11.1981;9:30;1.7;8.4;30.684;2.87;25.81;NA
17.11.1981;9:10;1.3;8.7;31.24;2.46;22.65;NA
18.11.1981;NA;NA;NA;NA;NA;NA;NA
19.11.1981;9:10;1.8;9.3;31.716;2.32;28.21;NA
20.11.1981;8:35;2.0;9.2;31.705;1.7;17.45;NA
21.11.1981;NA;NA;NA;NA;NA;NA;NA
22.11.1981;NA;NA;NA;NA;NA;NA;NA
23.11.1981;8:25;1.2;9.1;31.12;2.46;28.88;NA
24.11.1981;NA;NA;NA;NA;NA;NA;NA
25.11.1981;NA;NA;NA;NA;NA;NA;NA
26.11.1981;9:30;0.5;7.1;28.93;2.51;38.09;NA
27.11.1981;9:15;0.9;7.1;28.477;3.11;36.88;NA
28.11.1981;NA;NA;NA;NA;NA;NA;NA
29.11.1981;NA;NA;NA;NA;NA;NA;NA
30.11.1981;9:55;0.5;7.2;29.782;2.44;38.48;NA
01.12.1981;9:20;0.5;6.9;29.692;2.83;37.43;NA
02.12.1981;8:20;0.9;6.6;29.421;2.74;41.8;NA
03.12.1981;10:10;0.6;7.1;30.053;2.86;37.1;NA
04.12.1981;10:10;0.8;7.3;30.238;2.7;26.49;NA
05.12.1981;NA;NA;NA;NA;NA;NA;NA
06.12.1981;NA;NA;NA;NA;NA;NA;NA
07.12.1981;10:00;0.6;5.8;28.948;2.44;29.09;NA
08.12.1981;10:05;NA;6.1;29.683;3.1;25.54;NA
09.12.1981;10:05;1.1;6.1;29.683;3.1;25.54;NA
10.12.1981;8:45;1.0;6.2;30.078;2.95;19.28;NA
11.12.1981;8:50;1.0;5.9;29.958;2.85;29.53;NA
12.12.1981;NA;NA;NA;NA;NA;NA;NA
13.12.1981;NA;NA;NA;NA;NA;NA;NA
14.12.1981;8:25;1.3;5.1;30.149;3.51;33.09;NA
15.12.1981;9:55;0.9;5.0;30.18;3.08;31.4;NA
16.12.1981;10:05;1.2;4.6;29.892;3.07;32.42;NA
17.12.1981;14:40;1.7;4.7;29.95;2.98;31.44;NA
18.12.1981;8:30;1.5;4.4;30.093;3.55;23.45;NA
19.12.1981;NA;NA;NA;NA;NA;NA;NA
20.12.1981;NA;NA;NA;NA;NA;NA;NA
21.12.1981;9:35;1.0;2.1;27.132;2.66;48.98;NA
22.12.1981;14:45;1.3;2.9;30.566;3.82;46.24;NA
23.12.1981;9:25;2.1;3.8;31.189;3.99;28.49;NA
24.12.1981;NA;NA;NA;NA;NA;NA;NA
25.12.1981;NA;NA;NA;NA;NA;NA;NA
26.12.1981;NA;NA;NA;NA;NA;NA;NA
27.12.1981;NA;NA;NA;NA;NA;NA;NA
28.12.1981;9:45;2.6;2.8;30.174;3.88;54.1;NA
29.12.1981;9:00;2.4;3.4;30.959;4.13;47.54;NA
30.12.1981;9:30;1.5;4.6;31.831;4.1;40.5;NA
31.12.1981;NA;NA;NA;NA;NA;NA;NA
01.01.1982;NA;NA;NA;NA;NA;NA;NA
02.01.1982;NA;NA;NA;NA;NA;NA;NA
03.01.1982;NA;NA;NA;NA;NA;NA;NA
04.01.1982;9:20;1.5;5.2;32.496;4.29;22.57;NA
05.01.1982;9:20;1.7;4.4;32.384;4.48;21.64;NA
06.01.1982;NA;NA;NA;NA;NA;NA;NA
07.01.1982;9:25;1.0;2.4;30.661;3.11;35.98;NA
08.01.1982;9:10;1.1;2.2;30.968;3.43;37.77;NA
09.01.1982;NA;NA;NA;NA;NA;NA;NA
10.01.1982;NA;NA;NA;NA;NA;NA;NA
11.01.1982;9:30;1.5;3.3;32.102;4.03;19.51;NA
12.01.1982;9:20;1.8;3.2;32.216;4.08;20.96;NA
13.01.1982;9:25;2.0;2.7;31.816;4.05;23.07;NA
14.01.1982;9:15;1.5;2.8;32.076;4.15;24.09;NA
15.01.1982;9:35;1.8;2.6;32.159;4.16;23.95;NA
16.01.1982;NA;NA;NA;NA;NA;NA;NA
17.01.1982;NA;NA;NA;NA;NA;NA;NA
18.01.1982;9:10;2.8;2.9;32.374;4.28;23.95;NA
19.01.1982;9:15;2.5;2.4;31.724;3.9;29.4;NA
20.01.1982;9:15;2.8;2.2;31.691;3.69;28.51;NA
21.01.1982;8:50;2.8;3.0;32.502;4.02;24.63;NA
22.01.1982;9:10;2.6;3.0;32.666;3.93;25.02;NA
23.01.1982;NA;NA;NA;NA;NA;NA;NA
24.01.1982;NA;NA;NA;NA;NA;NA;NA
25.01.1982;8:50;3.0;3.1;32.734;3.61;26.14;NA
26.01.1982;14:50;2.5;3.1;32.696;3.51;20.48;NA
27.01.1982;9:15;2.5;3.0;32.705;3.27;20.77;NA
28.01.1982;9:00;1.4;2.7;31.965;2.95;30.68;NA
29.01.1982;8:55;1.0;2.9;32.436;2.8;25.8;NA
30.01.1982;NA;NA;NA;NA;NA;NA;NA
31.01.1982;NA;NA;NA;NA;NA;NA;NA
01.02.1982;9:00;1.1;2.3;30.667;1.87;30.4;NA
02.02.1982;8:45;1.1;2.0;30.611;1.87;38.35;NA
03.02.1982;9:20;1.8;1.9;31.82;2.16;25.5;NA
04.02.1982;8:50;1.8;1.8;32.099;2.22;25.83;NA
05.02.1982;9:00;2.5;2.2;32.385;2.74;24.48;NA
06.02.1982;NA;NA;NA;NA;NA;NA;NA
07.02.1982;NA;NA;NA;NA;NA;NA;NA
08.02.1982;9:20;3.0;2.6;32.508;2.52;25.08;NA
09.02.1982;8:55;3.0;2.5;32.452;2.39;25.35;NA
10.02.1982;9:05;3.2;2.6;32.454;2.14;27.25;NA
11.02.1982;8:40;3.0;2.6;32.453;1.97;30.17;NA
12.02.1982;9:00;3.0;2.6;32.256;1.95;23.67;NA
13.02.1982;NA;NA;NA;NA;NA;NA;NA
14.02.1982;NA;NA;NA;NA;NA;NA;NA
15.02.1982;9:05;3.5;2.7;32.289;1.69;21.15;NA
16.02.1982;8:30;3.3;2.4;32.018;1.42;29.35;NA
17.02.1982;9:00;2.2;2.2;31.392;1.49;31.58;NA
18.02.1982;8:00;1.5;2.0;31.541;1.39;38.38;NA
19.02.1982;8:40;3.5;2.1;32.249;1.49;30.28;NA
20.02.1982;NA;NA;NA;NA;NA;NA;NA
21.02.1982;NA;NA;NA;NA;NA;NA;NA
22.02.1982;8:45;4.0;2.1;32.286;1.29;27.04;NA
23.02.1982;8:45;4.5;2.0;32.283;1.27;24.6;NA
24.02.1982;9:30;6.0;2.1;32.255;1.2;25.2;NA
25.02.1982;9:00;4.5;2.1;32.279;1.19;18.28;NA
26.02.1982;8:45;4.5;2.6;32.22;1.23;25.3;NA
27.02.1982;NA;NA;NA;NA;NA;NA;NA
28.02.1982;NA;NA;NA;NA;NA;NA;NA
01.03.1982;8:45;4.5;2.6;32.47;1.23;28.85;NA
02.03.1982;8:50;3.6;2.6;32.442;1.2;25.15;NA
03.03.1982;8:50;2.9;2.7;32.377;1.22;26.95;NA
04.03.1982;8:20;1.7;2.8;32.613;1.26;23.16;NA
05.03.1982;8:50;1.3;2.5;31.995;1.27;22.07;NA
06.03.1982;NA;NA;NA;NA;NA;NA;NA
07.03.1982;NA;NA;NA;NA;NA;NA;NA
08.03.1982;8:45;3.0;2.5;32.0;1.12;25.51;NA
09.03.1982;8:50;4.0;2.7;32.353;1.04;28.04;NA
10.03.1982;9:00;4.0;2.7;32.482;1.03;21.84;NA
11.03.1982;9:00;2.8;3.0;32.589;0.95;22.49;NA
12.03.1982;9:05;2.5;3.0;32.592;0.91;21.14;NA
13.03.1982;NA;NA;NA;NA;NA;NA;NA
14.03.1982;NA;NA;NA;NA;NA;NA;NA
15.03.1982;8:40;2.5;3.0;32.455;0.92;25.62;NA
16.03.1982;8:50;2.7;3.2;32.349;0.85;21.35;NA
17.03.1982;9:20;6.0;3.3;32.558;0.95;19.9;NA
18.03.1982;9:00;6.0;3.3;32.492;0.86;23.69;NA
19.03.1982;9:00;5.5;3.1;32.406;0.87;21.5;NA
20.03.1982;NA;NA;NA;NA;NA;NA;NA
21.03.1982;NA;NA;NA;NA;NA;NA;NA
22.03.1982;8:35;5.7;3.4;32.378;0.86;24.96;NA
23.03.1982;9:00;6.5;3.6;32.335;0.87;22.14;NA
24.03.1982;9:00;5.5;3.0;32.223;0.85;21.56;NA
25.03.1982;9:05;5.3;3.0;32.247;0.87;17.57;NA
26.03.1982;9:10;5.5;3.7;32.134;0.87;22.26;NA
27.03.1982;NA;NA;NA;NA;NA;NA;NA
28.03.1982;NA;NA;NA;NA;NA;NA;NA
29.03.1982;8:50;4.8;3.7;31.675;0.94;25.27;NA
30.03.1982;8:50;3.9;3.9;31.388;0.96;26.3;NA
31.03.1982;9:15;2.6;4.1;30.287;1.07;28.73;NA
01.04.1982;7:40;2.4;4.4;28.751;1.22;32.0;NA
02.04.1982;7:45;2.8;4.6;29.892;1.15;35.68;NA
03.04.1982;NA;NA;NA;NA;NA;NA;NA
04.04.1982;NA;NA;NA;NA;NA;NA;NA
05.04.1982;7:30;3.5;4.4;30.255;1.04;33.1;NA
06.04.1982;7:20;3.0;4.6;30.466;1.03;32.1;NA
07.04.1982;7:50;3.2;4.5;31.599;0.97;21.17;NA
08.04.1982;7:30;2.1;4.2;31.894;0.81;20.67;NA
09.04.1982;NA;NA;NA;NA;NA;NA;NA
10.04.1982;NA;NA;NA;NA;NA;NA;NA
11.04.1982;NA;NA;NA;NA;NA;NA;NA
12.04.1982;NA;NA;NA;NA;NA;NA;NA
13.04.1982;7:30;1.1;4.6;30.197;0.81;38.63;NA
14.04.1982;7:30;2.0;5.3;28.687;1.19;38.78;NA
15.04.1982;7:05;1.9;5.9;27.084;1.71;28.19;NA
16.04.1982;7:10;2.1;6.1;27.433;1.58;32.19;NA
17.04.1982;NA;NA;NA;NA;NA;NA;NA
18.04.1982;NA;NA;NA;NA;NA;NA;NA
19.04.1982;7:25;2.1;6.1;28.464;1.36;31.4;NA
20.04.1982;7:25;2.1;6.1;28.995;1.23;42.34;NA
21.04.1982;7:45;1.9;6.7;27.882;1.48;31.78;NA
22.04.1982;7:35;2.1;7.5;26.684;1.74;35.56;NA
23.04.1982;7:45;1.8;7.8;25.926;1.98;36.64;NA
24.04.1982;NA;NA;NA;NA;NA;NA;NA
25.04.1982;NA;NA;NA;NA;NA;NA;NA
26.04.1982;7:40;2.2;6.1;29.244;1.12;31.68;NA
27.04.1982;8:10;3.0;5.8;30.266;0.86;23.41;NA
28.04.1982;7:45;3.2;6.4;28.825;1.14;32.96;NA
29.04.1982;8:00;3.7;6.9;28.919;1.18;32.49;NA
30.04.1982;8:00;1.8;5.9;30.183;0.9;28.89;NA
01.05.1982;NA;NA;NA;NA;NA;NA;NA
02.05.1982;NA;NA;NA;NA;NA;NA;NA
03.05.1982;7:45;3.7;6.5;28.962;0.94;31.29;NA
04.05.1982;8:10;2.0;6.8;29.136;0.87;31.77;NA
05.05.1982;NA;NA;NA;NA;NA;NA;NA
06.05.1982;7:15;4.0;6.8;29.745;0.85;29.14;NA
07.05.1982;11:55;3.0;7.3;29.364;0.77;28.41;NA
08.05.1982;NA;NA;NA;NA;NA;NA;NA
09.05.1982;NA;NA;NA;NA;NA;NA;NA
10.05.1982;10:15;4.3;7.4;30.098;0.71;26.9;NA
11.05.1982;7:00;6.0;7.0;30.456;0.73;25.46;NA
12.05.1982;7:45;4.5;7.0;29.597;0.71;29.56;NA
13.05.1982;7:20;4.9;7.6;29.233;0.87;28.74;NA
14.05.1982;7:40;3.2;8.5;26.986;0.84;42.44;NA
15.05.1982;NA;NA;NA;NA;NA;NA;NA
16.05.1982;NA;NA;NA;NA;NA;NA;NA
17.05.1982;7:50;4.0;9.3;28.139;0.8;30.68;NA
18.05.1982;NA;NA;NA;NA;NA;NA;NA
19.05.1982;5:40;4.5;9.4;27.912;0.8;29.16;NA
20.05.1982;NA;NA;NA;NA;NA;NA;NA
21.05.1982;7:10;5.0;9.0;28.582;0.73;32.67;NA
22.05.1982;NA;NA;NA;NA;NA;NA;NA
23.05.1982;NA;NA;NA;NA;NA;NA;NA
24.05.1982;7:10;6.1;8.5;30.709;0.58;17.37;NA
25.05.1982;7:35;5.1;8.8;31.351;0.55;17.47;NA
26.05.1982;7:50;5.2;9.1;31.098;0.58;19.98;NA
27.05.1982;7:00;5.8;9.4;30.812;0.51;20.93;NA
28.05.1982;7:40;4.5;9.5;31.107;0.56;17.06;NA
29.05.1982;NA;NA;NA;NA;NA;NA;NA
30.05.1982;NA;NA;NA;NA;NA;NA;NA
31.05.1982;NA;NA;NA;NA;NA;NA;NA
01.06.1982;7:20;5.4;11.2;30.209;0.57;17.03;NA
02.06.1982;7:50;5.4;11.5;30.574;0.56;21.42;NA
03.06.1982;7:20;5.1;12.0;29.629;0.54;24.05;NA
04.06.1982;8:00;5.4;11.6;30.352;0.53;25.41;NA
05.06.1982;NA;NA;NA;NA;NA;NA;NA
06.06.1982;NA;NA;NA;NA;NA;NA;NA
07.06.1982;7:45;4.8;12.1;30.63;0.54;25.36;NA
08.06.1982;7:45;4.5;12.5;30.272;0.56;21.63;NA
09.06.1982;7:30;3.8;12.2;29.874;0.56;20.84;NA
10.06.1982;7:15;4.8;12.3;29.259;0.51;23.26;NA
11.06.1982;7:20;3.5;12.6;29.736;0.56;11.65;NA
12.06.1982;NA;NA;NA;NA;NA;NA;NA
13.06.1982;NA;NA;NA;NA;NA;NA;NA
14.06.1982;7:30;4.5;11.8;30.527;0.55;20.43;NA
15.06.1982;7:20;3.5;11.6;30.724;0.47;21.25;NA
16.06.1982;7:30;4.8;12.6;29.967;0.53;12.88;NA
17.06.1982;NA;NA;NA;NA;NA;NA;NA
18.06.1982;7:20;4.5;13.0;29.654;0.57;17.79;NA
19.06.1982;NA;NA;NA;NA;NA;NA;NA
20.06.1982;NA;NA;NA;NA;NA;NA;NA
21.06.1982;7:35;3.8;13.6;29.479;0.63;10.74;NA
22.06.1982;7:25;3.5;13.6;29.553;0.64;11.48;NA
23.06.1982;7:20;2.8;13.1;29.65;0.66;10.98;NA
24.06.1982;7:35;3.9;12.3;30.726;0.55;7.96;NA
25.06.1982;7:20;3.5;12.9;30.253;0.66;12.04;NA
26.06.1982;NA;NA;NA;NA;NA;NA;NA
27.06.1982;NA;NA;NA;NA;NA;NA;NA
28.06.1982;7:25;3.5;13.6;30.048;0.75;14.9;NA
29.06.1982;7:35;3.8;13.3;30.477;0.64;12.97;NA
30.06.1982;7:55;3.2;13.2;31.101;0.64;11.27;NA
01.07.1982;7:50;4.2;13.2;30.0;0.56;10.63;NA
02.07.1982;7:40;3.6;13.6;30.941;0.58;9.95;NA
03.07.1982;NA;NA;NA;NA;NA;NA;NA
04.07.1982;NA;NA;NA;NA;NA;NA;NA
05.07.1982;8:10;3.2;13.4;31.23;0.52;8.24;NA
06.07.1982;8:00;4.2;13.8;31.174;0.5;10.79;NA
07.07.1982;8:00;4.3;14.2;31.036;0.51;6.95;NA
08.07.1982;7:40;4.2;14.6;30.982;0.44;8.09;NA
09.07.1982;7:25;3.9;14.4;31.099;0.35;5.69;NA
10.07.1982;NA;NA;NA;NA;NA;NA;NA
11.07.1982;NA;NA;NA;NA;NA;NA;NA
12.07.1982;7:30;2.0;16.0;30.132;0.59;9.53;NA
13.07.1982;7:25;4.2;16.8;29.875;0.66;9.73;NA
14.07.1982;7:30;1.9;17.3;29.618;0.74;8.56;NA
15.07.1982;7:20;3.1;16.8;30.039;0.63;9.07;NA
16.07.1982;7:10;3.9;16.1;30.809;0.44;9.72;NA
17.07.1982;NA;NA;NA;NA;NA;NA;NA
18.07.1982;NA;NA;NA;NA;NA;NA;NA
19.07.1982;7:20;3.7;16.1;30.977;0.44;8.51;NA
20.07.1982;7:30;3.3;17.0;30.212;0.44;7.77;NA
21.07.1982;7:30;2.8;16.5;30.63;0.44;5.84;NA
22.07.1982;7:25;2.2;16.7;30.575;0.37;3.75;NA
23.07.1982;7:35;3.0;16.7;30.648;0.31;4.03;NA
24.07.1982;NA;NA;NA;NA;NA;NA;NA
25.07.1982;NA;NA;NA;NA;NA;NA;NA
26.07.1982;7:15;4.8;16.4;30.896;0.28;1.14;NA
27.07.1982;7:10;4.0;16.2;30.793;0.34;1.47;NA
28.07.1982;7:30;4.1;17.6;30.094;0.21;2.85;NA
29.07.1982;7:10;5.3;16.8;30.448;0.3;7.62;NA
30.07.1982;7:10;3.6;17.7;30.536;0.43;1.56;NA
31.07.1982;NA;NA;NA;NA;NA;NA;NA
01.08.1982;NA;NA;NA;NA;NA;NA;NA
02.08.1982;7:05;4.9;18.2;30.411;0.46;0.73;NA
03.08.1982;7:10;4.1;17.8;30.53;0.35;2.71;NA
04.08.1982;7:30;4.6;18.0;30.774;0.26;6.08;NA
05.08.1982;7:35;4.7;17.9;30.938;0.29;8.28;NA
06.08.1982;7:10;4.4;17.0;31.15;0.31;6.91;NA
07.08.1982;NA;NA;NA;NA;NA;NA;NA
08.08.1982;NA;NA;NA;NA;NA;NA;NA
09.08.1982;7:20;3.8;17.6;30.787;0.34;6.43;NA
10.08.1982;7:10;4.2;16.8;31.314;0.3;5.99;NA
11.08.1982;7:25;5.1;15.9;31.778;0.3;6.19;NA
12.08.1982;7:25;6.1;18.0;31.555;0.15;4.56;NA
13.08.1982;7:45;4.9;17.3;31.674;0.26;11.21;NA
14.08.1982;NA;NA;NA;NA;NA;NA;NA
15.08.1982;NA;NA;NA;NA;NA;NA;NA
16.08.1982;8:05;7.2;17.6;31.655;0.21;9.51;NA
17.08.1982;7:25;7.0;17.4;31.678;0.21;7.16;NA
18.08.1982;7:35;5.8;17.1;31.767;0.28;6.05;NA
19.08.1982;7:25;3.8;17.2;31.797;0.19;3.26;NA
20.08.1982;7:05;4.1;17.2;31.793;0.18;4.57;NA
21.08.1982;NA;NA;NA;NA;NA;NA;NA
22.08.1982;NA;NA;NA;NA;NA;NA;NA
23.08.1982;7:30;3.2;16.7;31.689;0.44;4.58;NA
24.08.1982;7:20;4.5;16.6;31.704;0.46;3.67;NA
25.08.1982;7:20;4.0;16.6;31.691;0.54;4.92;NA
26.08.1982;7:55;3.7;16.6;31.677;0.56;5.48;NA
27.08.1982;7:30;4.1;16.7;31.667;0.65;3.33;NA
28.08.1982;NA;NA;NA;NA;NA;NA;NA
29.08.1982;NA;NA;NA;NA;NA;NA;NA
30.08.1982;7:40;4.0;16.8;31.706;0.69;3.47;NA
31.08.1982;7:00;4.8;16.9;31.714;0.67;6.41;NA
01.09.1982;7:30;3.0;16.7;31.713;0.72;2.93;NA
02.09.1982;7:35;3.0;16.6;31.811;0.69;9.94;NA
03.09.1982;8:30;2.5;16.4;31.858;0.68;9.26;NA
04.09.1982;NA;NA;NA;NA;NA;NA;NA
05.09.1982;NA;NA;NA;NA;NA;NA;NA
06.09.1982;10:20;NA;16.7;31.675;0.84;6.14;NA
07.09.1982;7:00;4.3;16.3;31.79;0.83;9.77;NA
08.09.1982;7:25;3.0;16.6;31.819;0.78;6.26;NA
09.09.1982;8:25;2.5;16.5;31.849;0.83;6.11;NA
10.09.1982;7:10;3.2;16.5;31.817;0.92;6.03;NA
11.09.1982;NA;NA;NA;NA;NA;NA;NA
12.09.1982;NA;NA;NA;NA;NA;NA;NA
13.09.1982;7:25;4.0;16.6;31.846;0.98;6.07;NA
14.09.1982;7:35;3.5;16.6;31.898;0.85;6.32;NA
15.09.1982;7:25;4.0;16.6;31.851;0.94;9.26;NA
16.09.1982;7:45;5.0;16.8;31.857;0.97;6.27;NA
17.09.1982;7:20;5.0;16.7;31.964;0.8;7.42;NA
18.09.1982;NA;NA;NA;NA;NA;NA;NA
19.09.1982;NA;NA;NA;NA;NA;NA;NA
20.09.1982;7:50;5.5;16.9;32.101;0.89;10.31;NA
21.09.1982;7:40;2.5;17.0;32.292;0.56;7.22;NA
22.09.1982;7:35;2.5;16.4;32.149;0.6;8.61;NA
23.09.1982;8:15;3.2;16.3;32.114;0.73;9.14;NA
24.09.1982;7:25;3.3;16.1;32.083;0.86;8.47;NA
25.09.1982;NA;NA;NA;NA;NA;NA;NA
26.09.1982;NA;NA;NA;NA;NA;NA;NA
27.09.1982;8:10;3.8;16.1;32.243;0.74;8.44;NA
28.09.1982;8:15;4.0;16.2;32.408;0.64;4.5;NA
29.09.1982;8:40;5.0;16.3;32.444;0.57;7.85;NA
30.09.1982;8:05;5.0;16.3;32.576;0.49;7.04;NA
01.10.1982;8:25;5.0;16.3;32.577;0.46;7.69;NA
02.10.1982;NA;NA;NA;NA;NA;NA;NA
03.10.1982;NA;NA;NA;NA;NA;NA;NA
04.10.1982;8:30;4.0;16.9;32.609;0.56;5.84;NA
05.10.1982;8:15;4.0;15.7;32.647;0.52;6.57;NA
06.10.1982;8:30;4.5;15.6;32.647;0.6;7.62;NA
07.10.1982;8:40;3.5;15.0;32.631;0.58;6.68;NA
08.10.1982;8:40;3.5;15.0;32.646;0.58;2.58;NA
09.10.1982;NA;NA;NA;NA;NA;NA;NA
10.10.1982;NA;NA;NA;NA;NA;NA;NA
11.10.1982;8:10;4.0;15.3;32.685;0.59;7.0;NA
12.10.1982;8:10;5.0;15.3;32.684;0.59;7.0;NA
13.10.1982;8:15;4.0;14.9;32.682;0.67;10.28;NA
14.10.1982;8:20;2.5;15.0;32.701;0.61;10.14;NA
15.10.1982;8:30;3.0;14.8;32.682;0.81;8.8;NA
16.10.1982;NA;NA;NA;NA;NA;NA;NA
17.10.1982;NA;NA;NA;NA;NA;NA;NA
18.10.1982;8:35;3.0;14.4;32.675;0.67;6.77;NA
19.10.1982;8:00;2.8;14.2;32.664;0.71;10.42;NA
20.10.1982;NA;NA;NA;NA;NA;NA;NA
21.10.1982;15:00;NA;NA;32.7;0.82;9.22;NA
22.10.1982;8:15;3.0;14.3;32.756;0.67;12.74;NA
23.10.1982;NA;NA;NA;NA;NA;NA;NA
24.10.1982;NA;NA;NA;NA;NA;NA;NA
25.10.1982;8:30;4.0;13.7;32.783;0.81;8.65;NA
26.10.1982;9:20;3.5;13.6;32.779;0.76;3.12;NA
27.10.1982;8:30;3.5;13.5;32.804;0.91;9.22;NA
28.10.1982;8:55;3.7;13.9;32.796;0.81;8.85;NA
29.10.1982;9:00;4.7;13.9;32.823;0.81;8.33;NA
30.10.1982;NA;NA;NA;NA;NA;NA;NA
31.10.1982;NA;NA;NA;NA;NA;NA;NA
01.11.1982;8:30;4.0;13.4;32.803;0.76;19.18;NA
02.11.1982;7:50;3.0;13.5;32.828;0.7;9.55;NA
03.11.1982;7:50;3.2;13.3;32.814;0.84;6.37;NA
04.11.1982;8:55;4.0;13.3;32.774;0.8;3.9;NA
05.11.1982;8:40;3.0;12.8;32.825;0.87;3.68;NA
06.11.1982;NA;NA;NA;NA;NA;NA;NA
07.11.1982;NA;NA;NA;NA;NA;NA;NA
08.11.1982;9:00;2.5;11.2;33.195;0.69;3.22;NA
09.11.1982;8:50;3.1;12.3;33.543;0.48;3.92;NA
10.11.1982;8:50;2.0;12.4;33.66;0.51;3.84;NA
11.11.1982;8:35;2.0;12.3;33.634;0.45;3.19;NA
12.11.1982;8:15;2.8;12.3;33.814;0.35;3.7;NA
13.11.1982;NA;NA;NA;NA;NA;NA;NA
14.11.1982;NA;NA;NA;NA;NA;NA;NA
15.11.1982;NA;NA;NA;NA;NA;NA;NA
16.11.1982;NA;NA;NA;NA;NA;NA;NA
17.11.1982;NA;NA;NA;NA;NA;NA;NA
18.11.1982;9:00;1.6;11.2;33.425;0.53;4.63;NA
19.11.1982;NA;NA;NA;NA;NA;NA;NA
20.11.1982;NA;NA;NA;NA;NA;NA;NA
21.11.1982;NA;NA;NA;NA;NA;NA;NA
22.11.1982;8:30;1.1;9.3;32.386;1.45;9.41;NA
23.11.1982;9:15;0.8;9.9;33.289;0.87;3.94;NA
24.11.1982;9:00;1.2;10.2;33.266;1.04;4.69;NA
25.11.1982;NA;NA;NA;NA;NA;NA;NA
26.11.1982;9:25;1.0;9.8;33.387;1.2;3.32;NA
27.11.1982;NA;NA;NA;NA;NA;NA;NA
28.11.1982;NA;NA;NA;NA;NA;NA;NA
29.11.1982;9:45;2.8;9.9;33.322;1.82;1.96;NA
30.11.1982;9:30;2.5;9.6;33.257;1.81;1.85;NA
01.12.1982;9:25;2.2;9.3;33.141;1.82;5.53;NA
02.12.1982;9:50;2.7;8.8;33.106;1.9;5.7;NA
03.12.1982;9:50;2.8;8.9;33.091;2.0;7.52;NA
04.12.1982;NA;NA;NA;NA;NA;NA;NA
05.12.1982;NA;NA;NA;NA;NA;NA;NA
06.12.1982;9:20;2.1;8.8;33.152;1.93;4.56;NA
07.12.1982;9:20;1.5;8.4;32.988;2.64;8.73;NA
08.12.1982;10:50;1.8;8.5;33.032;2.27;10.6;NA
09.12.1982;10:15;1.5;8.3;33.124;2.0;9.12;NA
10.12.1982;NA;NA;NA;NA;NA;NA;NA
11.12.1982;NA;NA;NA;NA;NA;NA;NA
12.12.1982;NA;NA;NA;NA;NA;NA;NA
13.12.1982;9:40;2.1;7.9;32.954;2.03;10.81;NA
14.12.1982;10:10;1.7;7.6;32.919;2.13;11.96;NA
15.12.1982;NA;NA;NA;NA;NA;NA;NA
16.12.1982;NA;NA;NA;NA;NA;NA;NA
17.12.1982;8:35;0.6;7.2;32.87;1.3;9.02;NA
18.12.1982;NA;NA;NA;NA;NA;NA;NA
19.12.1982;NA;NA;NA;NA;NA;NA;NA
20.12.1982;8:50;0.4;6.8;32.487;1.25;16.56;NA
21.12.1982;8:55;0.6;7.1;32.788;1.68;13.27;NA
22.12.1982;8:50;0.8;6.8;32.677;1.66;13.29;NA
23.12.1982;10:25;0.9;6.7;32.681;1.99;12.17;NA
24.12.1982;NA;NA;NA;NA;NA;NA;NA
25.12.1982;NA;NA;NA;NA;NA;NA;NA
26.12.1982;NA;NA;NA;NA;NA;NA;NA
27.12.1982;10:30;1.1;6.9;32.698;1.98;15.29;NA
28.12.1982;NA;NA;NA;NA;NA;NA;NA
29.12.1982;8:40;0.9;6.4;32.697;1.43;14.53;NA
